,lt_x,lt_y,rb_x,rb_y,target_norm
10307,18896306.9553,20388528.9362,19199260.0447,20523296.0638,8.46196438092e+11
10308,18896216.9553,20388518.9362,19199170.0447,20523286.0638,8.46196438092e+11
10309,18896236.9553,20388548.9362,19199190.0447,20523316.0638,8.46196438092e+11
10310,18896286.9553,20388508.9362,19199240.0447,20523276.0638,8.46196438092e+11
10311,18896266.9553,20388478.9362,19199220.0447,20523246.0638,8.46196438092e+11
10312,18896286.9553,20388548.9362,19199240.0447,20523316.0638,8.46196438092e+11
10313,18896226.9553,20388518.9362,19199180.0447,20523286.0638,8.46196438092e+11
10314,18896266.9553,20388558.9362,19199220.0447,20523326.0638,8.46196438092e+11
10315,18896226.9553,20388528.9362,19199180.0447,20523296.0638,8.46196438092e+11
10316,18896256.9553,20388538.9362,19199210.0447,20523306.0638,8.46196438092e+11
10317,18896246.9553,20388568.9362,19199200.0447,20523336.0638,8.46196438092e+11
10318,18896236.9553,20388528.9362,19199190.0447,20523296.0638,8.46196438092e+11
10319,18896256.9553,20388488.9362,19199210.0447,20523256.0638,8.46196438092e+11
10320,18896226.9553,20388568.9362,19199180.0447,20523336.0638,8.46196438092e+11
10321,18896276.9553,20388488.9362,19199230.0447,20523256.0638,8.46196438092e+11
10322,18896266.9553,20388518.9362,19199220.0447,20523286.0638,8.46196438092e+11
10323,18896216.9553,20388468.9362,19199170.0447,20523236.0638,8.46196438092e+11
10324,18896276.9553,20388518.9362,19199230.0447,20523286.0638,8.46196438092e+11
10325,18896216.9553,20388508.9362,19199170.0447,20523276.0638,8.46196438092e+11
10326,18896306.9553,20388498.9362,19199260.0447,20523266.0638,8.46196438092e+11
10327,18896256.9553,20388528.9362,19199210.0447,20523296.0638,8.46196438092e+11
10328,18896316.9553,20388538.9362,19199270.0447,20523306.0638,8.46196438092e+11
10329,18896296.9553,20388528.9362,19199250.0447,20523296.0638,8.46196438092e+11
10330,18896296.9553,20388548.9362,19199250.0447,20523316.0638,8.46196438092e+11
10331,18896236.9553,20388488.9362,19199190.0447,20523256.0638,8.46196438092e+11
10332,18896276.9553,20388498.9362,19199230.0447,20523266.0638,8.46196438092e+11
10333,18896226.9553,20388498.9362,19199180.0447,20523266.0638,8.46196438092e+11
10334,18896256.9553,20388468.9362,19199210.0447,20523236.0638,8.46196438092e+11
10335,18896226.9553,20388558.9362,19199180.0447,20523326.0638,8.46196438092e+11
10336,18896296.9553,20388468.9362,19199250.0447,20523236.0638,8.46196438092e+11
10337,18896276.9553,20388528.9362,19199230.0447,20523296.0638,8.46196438092e+11
10338,18896236.9553,20388498.9362,19199190.0447,20523266.0638,8.46196438092e+11
10339,18896306.9553,20388558.9362,19199260.0447,20523326.0638,8.46196438092e+11
10340,18896306.9553,20388538.9362,19199260.0447,20523306.0638,8.46196438092e+11
10341,18896286.9553,20388488.9362,19199240.0447,20523256.0638,8.46196438092e+11
10342,18896216.9553,20388548.9362,19199170.0447,20523316.0638,8.46196438092e+11
10343,18896256.9553,20388508.9362,19199210.0447,20523276.0638,8.46196438092e+11
10344,18896236.9553,20388538.9362,19199190.0447,20523306.0638,8.46196438092e+11
10345,18896216.9553,20388568.9362,19199170.0447,20523336.0638,8.46196438092e+11
10346,18896216.9553,20388478.9362,19199170.0447,20523246.0638,8.46196438092e+11
10347,18896256.9553,20388548.9362,19199210.0447,20523316.0638,8.46196438092e+11
10348,18896316.9553,20388508.9362,19199270.0447,20523276.0638,8.46196438092e+11
10349,18896246.9553,20388538.9362,19199200.0447,20523306.0638,8.46196438092e+11
10350,18896316.9553,20388568.9362,19199270.0447,20523336.0638,8.46196438092e+11
10351,18896276.9553,20388468.9362,19199230.0447,20523236.0638,8.46196438092e+11
10352,18896236.9553,20388558.9362,19199190.0447,20523326.0638,8.46196438092e+11
10353,18896216.9553,20388488.9362,19199170.0447,20523256.0638,8.46196438092e+11
10354,18896286.9553,20388558.9362,19199240.0447,20523326.0638,8.46196438092e+11
10355,18896216.9553,20388498.9362,19199170.0447,20523266.0638,8.46196438092e+11
10356,18896216.9553,20388528.9362,19199170.0447,20523296.0638,8.46196438092e+11
10357,18896276.9553,20388478.9362,19199230.0447,20523246.0638,8.46196438092e+11
10358,18896276.9553,20388538.9362,19199230.0447,20523306.0638,8.46196438092e+11
10359,18896306.9553,20388488.9362,19199260.0447,20523256.0638,8.46196438092e+11
10360,18896316.9553,20388488.9362,19199270.0447,20523256.0638,8.46196438092e+11
10361,18896246.9553,20388508.9362,19199200.0447,20523276.0638,8.46196438092e+11
10362,18896266.9553,20388568.9362,19199220.0447,20523336.0638,8.46196438092e+11
10363,18896226.9553,20388488.9362,19199180.0447,20523256.0638,8.46196438092e+11
10364,18896296.9553,20388538.9362,19199250.0447,20523306.0638,8.46196438092e+11
10365,18896316.9553,20388528.9362,19199270.0447,20523296.0638,8.46196438092e+11
10366,18896256.9553,20388518.9362,19199210.0447,20523286.0638,8.46196438092e+11
10367,18896276.9553,20388568.9362,19199230.0447,20523336.0638,8.46196438092e+11
10368,18896246.9553,20388548.9362,19199200.0447,20523316.0638,8.46196438092e+11
10369,18896246.9553,20388468.9362,19199200.0447,20523236.0638,8.46196438092e+11
10370,18896266.9553,20388498.9362,19199220.0447,20523266.0638,8.46196438092e+11
10371,18896266.9553,20388508.9362,19199220.0447,20523276.0638,8.46196438092e+11
10372,18896256.9553,20388568.9362,19199210.0447,20523336.0638,8.46196438092e+11
10373,18896286.9553,20388518.9362,19199240.0447,20523286.0638,8.46196438092e+11
10374,18896306.9553,20388468.9362,19199260.0447,20523236.0638,8.46196438092e+11
10375,18896246.9553,20388528.9362,19199200.0447,20523296.0638,8.46196438092e+11
10376,18896246.9553,20388478.9362,19199200.0447,20523246.0638,8.46196438092e+11
10377,18896296.9553,20388488.9362,19199250.0447,20523256.0638,8.46196438092e+11
10378,18896236.9553,20388478.9362,19199190.0447,20523246.0638,8.46196438092e+11
10379,18896316.9553,20388518.9362,19199270.0447,20523286.0638,8.46196438092e+11
10380,18896296.9553,20388478.9362,19199250.0447,20523246.0638,8.46196438092e+11
10381,18896216.9553,20388558.9362,19199170.0447,20523326.0638,8.46196438092e+11
10382,18896226.9553,20388478.9362,19199180.0447,20523246.0638,8.46196438092e+11
10383,18896246.9553,20388488.9362,19199200.0447,20523256.0638,8.46196438092e+11
10384,18896296.9553,20388568.9362,19199250.0447,20523336.0638,8.46196438092e+11
10385,18896256.9553,20388498.9362,19199210.0447,20523266.0638,8.46196438092e+11
10386,18896316.9553,20388558.9362,19199270.0447,20523326.0638,8.46196438092e+11
10387,18896236.9553,20388508.9362,19199190.0447,20523276.0638,8.46196438092e+11
10388,18896286.9553,20388468.9362,19199240.0447,20523236.0638,8.46196438092e+11
10389,18896236.9553,20388568.9362,19199190.0447,20523336.0638,8.46196438092e+11
10390,18896276.9553,20388558.9362,19199230.0447,20523326.0638,8.46196438092e+11
10391,18896286.9553,20388538.9362,19199240.0447,20523306.0638,8.46196438092e+11
10392,18896246.9553,20388558.9362,19199200.0447,20523326.0638,8.46196438092e+11
10393,18896286.9553,20388478.9362,19199240.0447,20523246.0638,8.46196438092e+11
10394,18896316.9553,20388468.9362,19199270.0447,20523236.0638,8.46196438092e+11
10395,18896236.9553,20388468.9362,19199190.0447,20523236.0638,8.46196438092e+11
10396,18896316.9553,20388478.9362,19199270.0447,20523246.0638,8.46196438092e+11
10397,18896266.9553,20388538.9362,19199220.0447,20523306.0638,8.46196438092e+11
10398,18896216.9553,20388538.9362,19199170.0447,20523306.0638,8.46196438092e+11
10399,18896246.9553,20388518.9362,19199200.0447,20523286.0638,8.46196438092e+11
10400,18896306.9553,20388508.9362,19199260.0447,20523276.0638,8.46196438092e+11
10401,18896296.9553,20388508.9362,19199250.0447,20523276.0638,8.46196438092e+11
10402,18904398.7357,20409354.4826,19191108.2643,20502410.5174,8.43362400485e+11
10403,18904368.7357,20409344.4826,19191078.2643,20502400.5174,8.43362400485e+11
10404,18904438.7357,20409384.4826,19191148.2643,20502440.5174,8.43362400485e+11
10405,18904378.7357,20409344.4826,19191088.2643,20502400.5174,8.43362400485e+11
10406,18904418.7357,20409354.4826,19191128.2643,20502410.5174,8.43362400485e+11
10407,18904388.7357,20409324.4826,19191098.2643,20502380.5174,8.43362400485e+11
10408,18904368.7357,20409364.4826,19191078.2643,20502420.5174,8.43362400485e+11
10409,18904428.7357,20409354.4826,19191138.2643,20502410.5174,8.43362400485e+11
10410,18904408.7357,20409344.4826,19191118.2643,20502400.5174,8.43362400485e+11
10411,18904378.7357,20409374.4826,19191088.2643,20502430.5174,8.43362400485e+11
10412,18904388.7357,20409404.4826,19191098.2643,20502460.5174,8.43362400485e+11
10413,18904378.7357,20409334.4826,19191088.2643,20502390.5174,8.43362400485e+11
10414,18904408.7357,20409424.4826,19191118.2643,20502480.5174,8.43362400485e+11
10415,18904438.7357,20409334.4826,19191148.2643,20502390.5174,8.43362400485e+11
10416,18904428.7357,20409414.4826,19191138.2643,20502470.5174,8.43362400485e+11
10417,18904438.7357,20409354.4826,19191148.2643,20502410.5174,8.43362400485e+11
10418,18904418.7357,20409324.4826,19191128.2643,20502380.5174,8.43362400485e+11
10419,18904398.7357,20409334.4826,19191108.2643,20502390.5174,8.43362400485e+11
10420,18904358.7357,20409354.4826,19191068.2643,20502410.5174,8.43362400485e+11
10421,18904358.7357,20409334.4826,19191068.2643,20502390.5174,8.43362400485e+11
10422,18904428.7357,20409364.4826,19191138.2643,20502420.5174,8.43362400485e+11
10423,18904338.7357,20409344.4826,19191048.2643,20502400.5174,8.43362400485e+11
10424,18904398.7357,20409324.4826,19191108.2643,20502380.5174,8.43362400485e+11
10425,18904408.7357,20409334.4826,19191118.2643,20502390.5174,8.43362400485e+11
10426,18904408.7357,20409324.4826,19191118.2643,20502380.5174,8.43362400485e+11
10427,18904378.7357,20409404.4826,19191088.2643,20502460.5174,8.43362400485e+11
10428,18904348.7357,20409354.4826,19191058.2643,20502410.5174,8.43362400485e+11
10429,18904358.7357,20409384.4826,19191068.2643,20502440.5174,8.43362400485e+11
10430,18904398.7357,20409374.4826,19191108.2643,20502430.5174,8.43362400485e+11
10431,18904348.7357,20409344.4826,19191058.2643,20502400.5174,8.43362400485e+11
10432,18904398.7357,20409394.4826,19191108.2643,20502450.5174,8.43362400485e+11
10433,18904438.7357,20409394.4826,19191148.2643,20502450.5174,8.43362400485e+11
10434,18904388.7357,20409374.4826,19191098.2643,20502430.5174,8.43362400485e+11
10435,18904418.7357,20409384.4826,19191128.2643,20502440.5174,8.43362400485e+11
10436,18904438.7357,20409344.4826,19191148.2643,20502400.5174,8.43362400485e+11
10437,18904338.7357,20409324.4826,19191048.2643,20502380.5174,8.43362400485e+11
10438,18904368.7357,20409374.4826,19191078.2643,20502430.5174,8.43362400485e+11
10439,18904358.7357,20409344.4826,19191068.2643,20502400.5174,8.43362400485e+11
10440,18904408.7357,20409414.4826,19191118.2643,20502470.5174,8.43362400485e+11
10441,18904368.7357,20409384.4826,19191078.2643,20502440.5174,8.43362400485e+11
10442,18904348.7357,20409334.4826,19191058.2643,20502390.5174,8.43362400485e+11
10443,18904368.7357,20409394.4826,19191078.2643,20502450.5174,8.43362400485e+11
10444,18904378.7357,20409364.4826,19191088.2643,20502420.5174,8.43362400485e+11
10445,18904368.7357,20409334.4826,19191078.2643,20502390.5174,8.43362400485e+11
10446,18904388.7357,20409384.4826,19191098.2643,20502440.5174,8.43362400485e+11
10447,18904398.7357,20409414.4826,19191108.2643,20502470.5174,8.43362400485e+11
10448,18904378.7357,20409384.4826,19191088.2643,20502440.5174,8.43362400485e+11
10449,18904428.7357,20409374.4826,19191138.2643,20502430.5174,8.43362400485e+11
10450,18904378.7357,20409394.4826,19191088.2643,20502450.5174,8.43362400485e+11
10451,18904438.7357,20409374.4826,19191148.2643,20502430.5174,8.43362400485e+11
10452,18904418.7357,20409404.4826,19191128.2643,20502460.5174,8.43362400485e+11
10453,18904438.7357,20409404.4826,19191148.2643,20502460.5174,8.43362400485e+11
10454,18904358.7357,20409324.4826,19191068.2643,20502380.5174,8.43362400485e+11
10455,18904418.7357,20409334.4826,19191128.2643,20502390.5174,8.43362400485e+11
10456,18904398.7357,20409344.4826,19191108.2643,20502400.5174,8.43362400485e+11
10457,18904408.7357,20409354.4826,19191118.2643,20502410.5174,8.43362400485e+11
10458,18904348.7357,20409324.4826,19191058.2643,20502380.5174,8.43362400485e+11
10459,18904408.7357,20409364.4826,19191118.2643,20502420.5174,8.43362400485e+11
10460,18904428.7357,20409404.4826,19191138.2643,20502460.5174,8.43362400485e+11
10461,18904378.7357,20409324.4826,19191088.2643,20502380.5174,8.43362400485e+11
10462,18904438.7357,20409424.4826,19191148.2643,20502480.5174,8.43362400485e+11
10463,18904428.7357,20409324.4826,19191138.2643,20502380.5174,8.43362400485e+11
10464,18904408.7357,20409384.4826,19191118.2643,20502440.5174,8.43362400485e+11
10465,18904358.7357,20409374.4826,19191068.2643,20502430.5174,8.43362400485e+11
10466,18904348.7357,20409364.4826,19191058.2643,20502420.5174,8.43362400485e+11
10467,18904408.7357,20409404.4826,19191118.2643,20502460.5174,8.43362400485e+11
10468,18904428.7357,20409344.4826,19191138.2643,20502400.5174,8.43362400485e+11
10469,18904338.7357,20409354.4826,19191048.2643,20502410.5174,8.43362400485e+11
10470,18904428.7357,20409394.4826,19191138.2643,20502450.5174,8.43362400485e+11
10471,18904388.7357,20409344.4826,19191098.2643,20502400.5174,8.43362400485e+11
10472,18904418.7357,20409424.4826,19191128.2643,20502480.5174,8.43362400485e+11
10473,18904438.7357,20409414.4826,19191148.2643,20502470.5174,8.43362400485e+11
10474,18904368.7357,20409354.4826,19191078.2643,20502410.5174,8.43362400485e+11
10475,18904408.7357,20409374.4826,19191118.2643,20502430.5174,8.43362400485e+11
10476,18904428.7357,20409384.4826,19191138.2643,20502440.5174,8.43362400485e+11
10477,18904388.7357,20409364.4826,19191098.2643,20502420.5174,8.43362400485e+11
10478,18904388.7357,20409414.4826,19191098.2643,20502470.5174,8.43362400485e+11
10479,18904418.7357,20409394.4826,19191128.2643,20502450.5174,8.43362400485e+11
10480,18904418.7357,20409364.4826,19191128.2643,20502420.5174,8.43362400485e+11
10481,18904438.7357,20409364.4826,19191148.2643,20502420.5174,8.43362400485e+11
10482,18904398.7357,20409424.4826,19191108.2643,20502480.5174,8.43362400485e+11
10483,18904438.7357,20409324.4826,19191148.2643,20502380.5174,8.43362400485e+11
10484,18904358.7357,20409364.4826,19191068.2643,20502420.5174,8.43362400485e+11
10485,18904428.7357,20409334.4826,19191138.2643,20502390.5174,8.43362400485e+11
10486,18904398.7357,20409364.4826,19191108.2643,20502420.5174,8.43362400485e+11
10487,18904418.7357,20409414.4826,19191128.2643,20502470.5174,8.43362400485e+11
10488,18904418.7357,20409344.4826,19191128.2643,20502400.5174,8.43362400485e+11
10489,18904428.7357,20409424.4826,19191138.2643,20502480.5174,8.43362400485e+11
10490,18904418.7357,20409374.4826,19191128.2643,20502430.5174,8.43362400485e+11
10491,18904388.7357,20409354.4826,19191098.2643,20502410.5174,8.43362400485e+11
10492,18904368.7357,20409324.4826,19191078.2643,20502380.5174,8.43362400485e+11
10493,18904388.7357,20409334.4826,19191098.2643,20502390.5174,8.43362400485e+11
10494,18904338.7357,20409334.4826,19191048.2643,20502390.5174,8.43362400485e+11
10495,18904398.7357,20409384.4826,19191108.2643,20502440.5174,8.43362400485e+11
10496,18904378.7357,20409354.4826,19191088.2643,20502410.5174,8.43362400485e+11
10497,18904408.7357,20409394.4826,19191118.2643,20502450.5174,8.43362400485e+11
10498,18904388.7357,20409394.4826,19191098.2643,20502450.5174,8.43362400485e+11
10499,18904398.7357,20409404.4826,19191108.2643,20502460.5174,8.43362400485e+11
10500,18890043.2593,20404771.6809,19205423.7407,20507133.3191,8.42088336861e+11
10501,18890013.2593,20404761.6809,19205393.7407,20507123.3191,8.42088336861e+11
10502,18890103.2593,20404741.6809,19205483.7407,20507103.3191,8.42088336861e+11
10503,18890083.2593,20404751.6809,19205463.7407,20507113.3191,8.42088336861e+11
10504,18890063.2593,20404761.6809,19205443.7407,20507123.3191,8.42088336861e+11
10505,18890083.2593,20404761.6809,19205463.7407,20507123.3191,8.42088336861e+11
10506,18890063.2593,20404771.6809,19205443.7407,20507133.3191,8.42088336861e+11
10507,18890053.2593,20404761.6809,19205433.7407,20507123.3191,8.42088336861e+11
10508,18890103.2593,20404751.6809,19205483.7407,20507113.3191,8.42088336861e+11
10509,18890033.2593,20404771.6809,19205413.7407,20507133.3191,8.42088336861e+11
10510,18890073.2593,20404761.6809,19205453.7407,20507123.3191,8.42088336861e+11
10511,18890023.2593,20404761.6809,19205403.7407,20507123.3191,8.42088336861e+11
10512,18890053.2593,20404771.6809,19205433.7407,20507133.3191,8.42088336861e+11
10513,18890063.2593,20404751.6809,19205443.7407,20507113.3191,8.42088336861e+11
10514,18890013.2593,20404771.6809,19205393.7407,20507133.3191,8.42088336861e+11
10515,18890083.2593,20404771.6809,19205463.7407,20507133.3191,8.42088336861e+11
10516,18890003.2593,20404771.6809,19205383.7407,20507133.3191,8.42088336861e+11
10517,18890043.2593,20404761.6809,19205423.7407,20507123.3191,8.42088336861e+11
10518,18890093.2593,20404751.6809,19205473.7407,20507113.3191,8.42088336861e+11
10519,18890003.2593,20404761.6809,19205383.7407,20507123.3191,8.42088336861e+11
10520,18890093.2593,20404771.6809,19205473.7407,20507133.3191,8.42088336861e+11
10521,18890093.2593,20404761.6809,19205473.7407,20507123.3191,8.42088336861e+11
10522,18890103.2593,20404771.6809,19205483.7407,20507133.3191,8.42088336861e+11
10523,18890103.2593,20404761.6809,19205483.7407,20507123.3191,8.42088336861e+11
10524,18890053.2593,20404751.6809,19205433.7407,20507113.3191,8.42088336861e+11
10525,18890033.2593,20404761.6809,19205413.7407,20507123.3191,8.42088336861e+11
10526,18890023.2593,20404771.6809,19205403.7407,20507133.3191,8.42088336861e+11
10527,18890073.2593,20404751.6809,19205453.7407,20507113.3191,8.42088336861e+11
10528,18890073.2593,20404771.6809,19205453.7407,20507133.3191,8.42088336861e+11
10529,18936720.1551,20332733.4901,19158666.8449,20579071.5099,8.40664397082e+11
10530,18936720.1551,20332763.4901,19158666.8449,20579101.5099,8.40664397082e+11
10531,18936730.1551,20332783.4901,19158676.8449,20579121.5099,8.40664397082e+11
10532,18936740.1551,20332743.4901,19158686.8449,20579081.5099,8.40664397082e+11
10533,18936720.1551,20332773.4901,19158666.8449,20579111.5099,8.40664397082e+11
10534,18936740.1551,20332773.4901,19158686.8449,20579111.5099,8.40664397082e+11
10535,18936730.1551,20332773.4901,19158676.8449,20579111.5099,8.40664397082e+11
10536,18936720.1551,20332783.4901,19158666.8449,20579121.5099,8.40664397082e+11
10537,18936740.1551,20332783.4901,19158686.8449,20579121.5099,8.40664397082e+11
10538,18936730.1551,20332753.4901,19158676.8449,20579091.5099,8.40664397082e+11
10539,18936730.1551,20332743.4901,19158676.8449,20579081.5099,8.40664397082e+11
10540,18936740.1551,20332763.4901,19158686.8449,20579101.5099,8.40664397082e+11
10541,18936720.1551,20332743.4901,19158666.8449,20579081.5099,8.40664397082e+11
10542,18936730.1551,20332763.4901,19158676.8449,20579101.5099,8.40664397082e+11
10543,18936740.1551,20332753.4901,19158686.8449,20579091.5099,8.40664397082e+11
10544,18936720.1551,20332753.4901,19158666.8449,20579091.5099,8.40664397082e+11
10545,18897562.84,20369338.64,19197824.16,20542566.36,8.39706360552e+11
10546,18897602.84,20369318.64,19197864.16,20542546.36,8.36738815078e+11
10547,18897562.84,20369308.64,19197824.16,20542536.36,8.36738815078e+11
10548,18897582.84,20369268.64,19197844.16,20542496.36,8.36738815078e+11
10549,18897612.84,20369338.64,19197874.16,20542566.36,8.36738815078e+11
10550,18897602.84,20369288.64,19197864.16,20542516.36,8.36738815078e+11
10551,18897592.84,20369258.64,19197854.16,20542486.36,8.36738815078e+11
10552,18897572.84,20369328.64,19197834.16,20542556.36,8.36738815078e+11
10553,18897602.84,20369298.64,19197864.16,20542526.36,8.36738815078e+11
10554,18897572.84,20369258.64,19197834.16,20542486.36,8.36738815078e+11
10555,18897582.84,20369238.64,19197844.16,20542466.36,8.36738815078e+11
10556,18897612.84,20369328.64,19197874.16,20542556.36,8.36738815078e+11
10557,18897592.84,20369268.64,19197854.16,20542496.36,8.36738815078e+11
10558,18897582.84,20369248.64,19197844.16,20542476.36,8.36738815078e+11
10559,18897572.84,20369288.64,19197834.16,20542516.36,8.36738815078e+11
10560,18897562.84,20369278.64,19197824.16,20542506.36,8.36738815078e+11
10561,18897592.84,20369318.64,19197854.16,20542546.36,8.36738815078e+11
10562,18897592.84,20369338.64,19197854.16,20542566.36,8.36738815078e+11
10563,18897592.84,20369288.64,19197854.16,20542516.36,8.36738815078e+11
10564,18897572.84,20369298.64,19197834.16,20542526.36,8.36738815078e+11
10565,18897572.84,20369278.64,19197834.16,20542506.36,8.36738815078e+11
10566,18897582.84,20369258.64,19197844.16,20542486.36,8.36738815078e+11
10567,18897582.84,20369308.64,19197844.16,20542536.36,8.36738815078e+11
10568,18897592.84,20369328.64,19197854.16,20542556.36,8.36738815078e+11
10569,18897582.84,20369328.64,19197844.16,20542556.36,8.36738815078e+11
10570,18897602.84,20369308.64,19197864.16,20542536.36,8.36738815078e+11
10571,18897602.84,20369278.64,19197864.16,20542506.36,8.36738815078e+11
10572,18897572.84,20369248.64,19197834.16,20542476.36,8.36738815078e+11
10573,18897632.84,20369328.64,19197894.16,20542556.36,8.36738815078e+11
10574,18897582.84,20369298.64,19197844.16,20542526.36,8.36738815078e+11
10575,18897562.84,20369238.64,19197824.16,20542466.36,8.36738815078e+11
10576,18897612.84,20369298.64,19197874.16,20542526.36,8.36738815078e+11
10577,18897612.84,20369288.64,19197874.16,20542516.36,8.36738815078e+11
10578,18897562.84,20369288.64,19197824.16,20542516.36,8.36738815078e+11
10579,18897622.84,20369338.64,19197884.16,20542566.36,8.36738815078e+11
10580,18897592.84,20369308.64,19197854.16,20542536.36,8.36738815078e+11
10581,18897562.84,20369268.64,19197824.16,20542496.36,8.36738815078e+11
10582,18897572.84,20369318.64,19197834.16,20542546.36,8.36738815078e+11
10583,18897622.84,20369308.64,19197884.16,20542536.36,8.36738815078e+11
10584,18897572.84,20369308.64,19197834.16,20542536.36,8.36738815078e+11
10585,18897562.84,20369258.64,19197824.16,20542486.36,8.36738815078e+11
10586,18897592.84,20369278.64,19197854.16,20542506.36,8.36738815078e+11
10587,18897572.84,20369268.64,19197834.16,20542496.36,8.36738815078e+11
10588,18897562.84,20369248.64,19197824.16,20542476.36,8.36738815078e+11
10589,18897612.84,20369308.64,19197874.16,20542536.36,8.36738815078e+11
10590,18897622.84,20369328.64,19197884.16,20542556.36,8.36738815078e+11
10591,18897562.84,20369298.64,19197824.16,20542526.36,8.36738815078e+11
10592,18897602.84,20369268.64,19197864.16,20542496.36,8.36738815078e+11
10593,18897612.84,20369318.64,19197874.16,20542546.36,8.36738815078e+11
10594,18897582.84,20369288.64,19197844.16,20542516.36,8.36738815078e+11
10595,18897582.84,20369278.64,19197844.16,20542506.36,8.36738815078e+11
10596,18897572.84,20369338.64,19197834.16,20542566.36,8.36738815078e+11
10597,18897602.84,20369328.64,19197864.16,20542556.36,8.36738815078e+11
10598,18897582.84,20369338.64,19197844.16,20542566.36,8.36738815078e+11
10599,18897602.84,20369338.64,19197864.16,20542566.36,8.36738815078e+11
10600,18897592.84,20369298.64,19197854.16,20542526.36,8.36738815078e+11
10601,18897622.84,20369318.64,19197884.16,20542546.36,8.36738815078e+11
10602,18897562.84,20369318.64,19197824.16,20542546.36,8.36738815078e+11
10603,18897572.84,20369238.64,19197834.16,20542466.36,8.36738815078e+11
10604,18897632.84,20369338.64,19197894.16,20542566.36,8.36738815078e+11
10605,18897642.84,20369338.64,19197904.16,20542566.36,8.36738815078e+11
10606,18897582.84,20369318.64,19197844.16,20542546.36,8.36738815078e+11
10607,18931755.9122,20327124.8987,19163791.0878,20584660.1013,8.36429084691e+11
10608,18931705.9122,20327094.8987,19163741.0878,20584630.1013,8.36429084691e+11
10609,18931725.9122,20327174.8987,19163761.0878,20584710.1013,8.36429084691e+11
10610,18931685.9122,20327184.8987,19163721.0878,20584720.1013,8.36429084691e+11
10611,18931775.9122,20327184.8987,19163811.0878,20584720.1013,8.36429084691e+11
10612,18931775.9122,20327164.8987,19163811.0878,20584700.1013,8.36429084691e+11
10613,18931765.9122,20327114.8987,19163801.0878,20584650.1013,8.36429084691e+11
10614,18931705.9122,20327184.8987,19163741.0878,20584720.1013,8.36429084691e+11
10615,18931735.9122,20327154.8987,19163771.0878,20584690.1013,8.36429084691e+11
10616,18931725.9122,20327144.8987,19163761.0878,20584680.1013,8.36429084691e+11
10617,18931775.9122,20327134.8987,19163811.0878,20584670.1013,8.36429084691e+11
10618,18931685.9122,20327144.8987,19163721.0878,20584680.1013,8.36429084691e+11
10619,18931735.9122,20327174.8987,19163771.0878,20584710.1013,8.36429084691e+11
10620,18931715.9122,20327164.8987,19163751.0878,20584700.1013,8.36429084691e+11
10621,18931705.9122,20327134.8987,19163741.0878,20584670.1013,8.36429084691e+11
10622,18931675.9122,20327134.8987,19163711.0878,20584670.1013,8.36429084691e+11
10623,18931765.9122,20327104.8987,19163801.0878,20584640.1013,8.36429084691e+11
10624,18931675.9122,20327094.8987,19163711.0878,20584630.1013,8.36429084691e+11
10625,18931695.9122,20327154.8987,19163731.0878,20584690.1013,8.36429084691e+11
10626,18931745.9122,20327114.8987,19163781.0878,20584650.1013,8.36429084691e+11
10627,18931775.9122,20327114.8987,19163811.0878,20584650.1013,8.36429084691e+11
10628,18931715.9122,20327144.8987,19163751.0878,20584680.1013,8.36429084691e+11
10629,18931715.9122,20327184.8987,19163751.0878,20584720.1013,8.36429084691e+11
10630,18931765.9122,20327184.8987,19163801.0878,20584720.1013,8.36429084691e+11
10631,18931755.9122,20327184.8987,19163791.0878,20584720.1013,8.36429084691e+11
10632,18931725.9122,20327124.8987,19163761.0878,20584660.1013,8.36429084691e+11
10633,18931685.9122,20327084.8987,19163721.0878,20584620.1013,8.36429084691e+11
10634,18931745.9122,20327144.8987,19163781.0878,20584680.1013,8.36429084691e+11
10635,18931705.9122,20327174.8987,19163741.0878,20584710.1013,8.36429084691e+11
10636,18931715.9122,20327094.8987,19163751.0878,20584630.1013,8.36429084691e+11
10637,18931725.9122,20327104.8987,19163761.0878,20584640.1013,8.36429084691e+11
10638,18931695.9122,20327174.8987,19163731.0878,20584710.1013,8.36429084691e+11
10639,18931675.9122,20327164.8987,19163711.0878,20584700.1013,8.36429084691e+11
10640,18931715.9122,20327104.8987,19163751.0878,20584640.1013,8.36429084691e+11
10641,18931685.9122,20327174.8987,19163721.0878,20584710.1013,8.36429084691e+11
10642,18931755.9122,20327174.8987,19163791.0878,20584710.1013,8.36429084691e+11
10643,18931725.9122,20327134.8987,19163761.0878,20584670.1013,8.36429084691e+11
10644,18931755.9122,20327164.8987,19163791.0878,20584700.1013,8.36429084691e+11
10645,18931725.9122,20327164.8987,19163761.0878,20584700.1013,8.36429084691e+11
10646,18931685.9122,20327114.8987,19163721.0878,20584650.1013,8.36429084691e+11
10647,18931765.9122,20327134.8987,19163801.0878,20584670.1013,8.36429084691e+11
10648,18931675.9122,20327154.8987,19163711.0878,20584690.1013,8.36429084691e+11
10649,18931685.9122,20327094.8987,19163721.0878,20584630.1013,8.36429084691e+11
10650,18931765.9122,20327084.8987,19163801.0878,20584620.1013,8.36429084691e+11
10651,18931775.9122,20327084.8987,19163811.0878,20584620.1013,8.36429084691e+11
10652,18931715.9122,20327154.8987,19163751.0878,20584690.1013,8.36429084691e+11
